Issue_time,Forecast_time,CAPTIL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2018-12-31 18:00:00+00:00,2019-01-01 05:00:00+00:00,1434.2520751953125,2044.1253662109375,721.0877075195312,1252.06689453125,1182.0257568359375,2356.3447265625,1019.5877075195312,335.89666748046875,6504.171875,591.0737915039062,1898.175537109375
2018-12-31 18:00:00+00:00,2019-01-01 06:00:00+00:00,1498.0887451171875,2125.383544921875,712.3380126953125,1313.296142578125,1188.5819091796875,2409.68798828125,1071.169677734375,349.2112121582031,6567.513671875,605.701904296875,1995.4005126953125
2018-12-31 18:00:00+00:00,2019-01-01 07:00:00+00:00,1450.28466796875,2048.207275390625,724.5640869140625,1257.709228515625,1192.8988037109375,2399.7607421875,1023.453125,338.63055419921875,6493.96337890625,592.04296875,1896.610595703125
2018-12-31 18:00:00+00:00,2019-01-01 08:00:00+00:00,1508.8358154296875,2132.1220703125,715.8195190429688,1316.5269775390625,1202.39697265625,2452.954345703125,1072.474365234375,352.9705505371094,6555.34228515625,605.289794921875,1991.566162109375
2018-12-31 18:00:00+00:00,2019-01-01 09:00:00+00:00,1534.392822265625,2152.72998046875,725.3969116210938,1333.6341552734375,1224.218017578125,2527.433349609375,1084.5145263671875,359.9490966796875,6567.06201171875,607.2747802734375,1999.593017578125
2018-12-31 18:00:00+00:00,2019-01-01 10:00:00+00:00,1486.2818603515625,2071.431396484375,736.6140747070312,1271.8231201171875,1224.69091796875,2487.017333984375,1033.947998046875,348.68115234375,6522.63330078125,596.5243530273438,1913.674072265625
2018-12-31 18:00:00+00:00,2019-01-01 11:00:00+00:00,1571.389404296875,2180.998779296875,741.3621215820312,1352.44189453125,1257.8814697265625,2616.4501953125,1104.15869140625,368.23077392578125,6567.66015625,610.9324340820312,2017.6510009765625
2018-12-31 18:00:00+00:00,2019-01-01 12:00:00+00:00,1534.4395751953125,2109.780517578125,754.4755249023438,1296.0816650390625,1260.2373046875,2583.36962890625,1056.89404296875,360.95330810546875,6549.7470703125,603.5376586914062,1938.2821044921875
2018-12-31 18:00:00+00:00,2019-01-01 13:00:00+00:00,1604.6517333984375,2212.138916015625,756.861572265625,1371.4503173828125,1289.8980712890625,2699.408935546875,1122.3798828125,379.739501953125,6567.59619140625,616.5835571289062,2037.1949462890625
2018-12-31 18:00:00+00:00,2019-01-01 14:00:00+00:00,1576.88671875,2144.827880859375,772.4199829101562,1319.20068359375,1298.2911376953125,2682.664794921875,1080.127197265625,374.4767150878906,6564.61083984375,610.2781982421875,1968.552734375
2018-12-31 18:00:00+00:00,2019-01-01 15:00:00+00:00,1601.3299560546875,2163.79931640625,782.7058715820312,1328.192138671875,1318.879150390625,2740.61376953125,1092.72314453125,381.66033935546875,6552.46484375,614.7445678710938,1992.843505859375
2018-12-31 18:00:00+00:00,2019-01-01 16:00:00+00:00,1623.698974609375,2222.8837890625,765.9801025390625,1374.1826171875,1309.4266357421875,2748.17333984375,1135.400146484375,386.6312255859375,6518.984375,619.8621826171875,2050.912109375
2018-12-31 18:00:00+00:00,2019-01-01 17:00:00+00:00,1588.5,2150.3896484375,779.0462036132812,1316.9639892578125,1313.854736328125,2733.116455078125,1086.600341796875,380.7994384765625,6458.92724609375,614.6138916015625,1988.336181640625
2018-12-31 18:00:00+00:00,2019-01-01 18:00:00+00:00,1611.931396484375,2205.703857421875,762.625732421875,1358.274169921875,1308.4892578125,2740.738525390625,1130.6163330078125,386.32464599609375,6408.76123046875,621.0170288085938,2041.5263671875
2018-12-31 18:00:00+00:00,2019-01-01 19:00:00+00:00,1539.3077392578125,2097.154052734375,757.0316772460938,1278.0137939453125,1281.724609375,2652.004638671875,1057.6671142578125,371.4493408203125,6279.42431640625,608.9426879882812,1952.55908203125
2018-12-31 18:00:00+00:00,2019-01-01 20:00:00+00:00,1570.1397705078125,2153.14208984375,742.795654296875,1316.4693603515625,1279.9710693359375,2658.251708984375,1101.9456787109375,377.1984558105469,6225.53955078125,616.614501953125,2004.2177734375
2018-12-31 18:00:00+00:00,2019-01-01 21:00:00+00:00,1498.306884765625,2068.29248046875,706.4827880859375,1253.564697265625,1224.3155517578125,2520.455322265625,1054.547119140625,359.39208984375,5951.521484375,609.032470703125,1939.422119140625
2018-12-31 18:00:00+00:00,2019-01-01 22:00:00+00:00,1461.063232421875,2007.1314697265625,717.2852172851562,1215.9918212890625,1224.185546875,2504.92529296875,1005.6383666992188,350.159912109375,6006.3681640625,598.9273681640625,1886.9827880859375
2018-12-31 18:00:00+00:00,2019-01-01 23:00:00+00:00,1411.3751220703125,1962.8416748046875,661.166015625,1179.6873779296875,1155.1788330078125,2336.157470703125,992.721923828125,335.3256530761719,5615.92041015625,599.2430419921875,1853.4849853515625
2018-12-31 18:00:00+00:00,2019-01-02 00:00:00+00:00,1364.7340087890625,1899.9757080078125,665.7869873046875,1142.0311279296875,1143.04833984375,2310.388427734375,942.6226806640625,324.1576232910156,5662.73828125,584.1827392578125,1798.2091064453125
2018-12-31 18:00:00+00:00,2019-01-02 01:00:00+00:00,1322.80029296875,1860.2054443359375,608.802734375,1109.121337890625,1081.4111328125,2152.095458984375,932.770263671875,309.44873046875,5262.84326171875,587.158203125,1764.3115234375
2018-12-31 18:00:00+00:00,2019-01-02 02:00:00+00:00,1274.7921142578125,1792.3621826171875,609.0292358398438,1067.4464111328125,1063.246337890625,2110.71142578125,876.9340209960938,297.92620849609375,5286.9111328125,570.4512939453125,1705.958740234375
2018-12-31 18:00:00+00:00,2019-01-02 03:00:00+00:00,1260.1329345703125,1773.50341796875,561.5106811523438,1048.366455078125,1014.2959594726562,1991.9169921875,879.09765625,286.3587951660156,4923.64208984375,577.007080078125,1684.899658203125
2018-12-31 18:00:00+00:00,2019-01-02 04:00:00+00:00,1204.0462646484375,1698.6585693359375,561.1669311523438,1006.7642822265625,991.2088623046875,1938.4722900390625,822.9970703125,273.619384765625,4929.818359375,560.237548828125,1626.5242919921875
2019-01-01 18:00:00+00:00,2019-01-02 05:00:00+00:00,1398.4888916015625,2000.19580078125,688.3782348632812,1198.3001708984375,1130.24169921875,2299.2578125,1018.9364624023438,305.00091552734375,6307.25146484375,603.2588500976562,1891.637939453125
2019-01-01 18:00:00+00:00,2019-01-02 06:00:00+00:00,1457.8173828125,2081.4638671875,722.9953002929688,1260.8603515625,1193.61376953125,2402.2333984375,1038.4237060546875,339.1728210449219,6579.8642578125,598.765625,1927.261962890625
2019-01-01 18:00:00+00:00,2019-01-02 07:00:00+00:00,1470.6885986328125,2082.3056640625,725.969482421875,1262.2462158203125,1208.1580810546875,2447.519775390625,1036.83154296875,344.04205322265625,6565.296875,599.3309326171875,1926.3768310546875
2019-01-01 18:00:00+00:00,2019-01-02 08:00:00+00:00,1414.6591796875,2004.08203125,694.8585205078125,1206.56884765625,1145.954345703125,2346.816650390625,1020.81494140625,309.3329162597656,6317.7822265625,602.76171875,1896.4163818359375
2019-01-01 18:00:00+00:00,2019-01-02 09:00:00+00:00,1502.291259765625,2103.152099609375,737.2894287109375,1279.4107666015625,1231.4332275390625,2519.033447265625,1049.4482421875,352.6165466308594,6582.96875,603.4035034179688,1936.0377197265625
2019-01-01 18:00:00+00:00,2019-01-02 10:00:00+00:00,1442.28662109375,2020.0107421875,706.6096801757812,1216.5980224609375,1175.498046875,2422.1494140625,1028.741455078125,317.77178955078125,6355.59326171875,605.9393920898438,1912.34423828125
2019-01-01 18:00:00+00:00,2019-01-02 11:00:00+00:00,1482.7708740234375,2042.516845703125,722.3347778320312,1233.83349609375,1205.6602783203125,2506.935546875,1046.77490234375,328.10546875,6383.1357421875,612.4768676757812,1932.17822265625
